-0.012459,-0.12168,-0.37672,-0.71641,-0.97163,-1,-0.78234,-0.39752,0.03879,0.41581,0.66157,0.76069,0.74325,0.65872,0.55252,0.45297,0.36917,0.29784,0.23476
-0.08351,-0.25485,-0.51776,-0.80542,-0.99683,-1,-0.82372,-0.55758,-0.2928,-0.073576,0.095316,0.22323,0.32002,0.39276,0.44532,0.47985,0.49964,0.50945,0.51356
-0.076747,-0.20451,-0.46961,-0.80576,-1,-0.90594,-0.59888,-0.25814,0.0054335,0.17783,0.28675,0.35962,0.4113,0.44711,0.46848,0.47678,0.47448,0.46435,0.44886
-0.022097,-0.088051,-0.27224,-0.59007,-0.90129,-1,-0.82099,-0.48062,-0.13645,0.12703,0.29869,0.39632,0.44214,0.45788,0.46189,0.46519,0.46986,0.47265,0.47061
-0.020773,-0.07378,-0.23235,-0.53385,-0.8649,-1,-0.82741,-0.45918,-0.086741,0.18576,0.35361,0.44871,0.50091,0.52891,0.54224,0.54452,0.53657,0.51912,0.49337
-0.026564,-0.092576,-0.26969,-0.57668,-0.88823,-1,-0.82576,-0.44888,-0.011777,0.37273,0.64692,0.80213,0.8551,0.82983,0.75287,0.65029,0.54233,0.44018,0.34776
0.05175,-0.023994,-0.22332,-0.54008,-0.85259,-1,-0.92011,-0.68153,-0.39886,-0.15013,0.038888,0.1722,0.26302,0.3241,0.36488,0.39174,0.40856,0.41737,0.41939
-0.29377,-0.43505,-0.63141,-0.84276,-0.98845,-1,-0.86576,-0.62855,-0.35297,-0.091739,0.12909,0.30483,0.44047,0.54331,0.61999,0.67521,0.71195,0.73274,0.74014
